name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
Rickeys Plumbing,,,,,,,,32.7383177,-94.0216771,"10708 Ferry Lake Rd, Oil City, LA 71061",Oil City,Louisiana,False,,,,1.0,,False,"https://www.google.com/maps/place/Rickeys+Plumbing/@32.738317699999996,-94.02167709999999,14z/data=!4m8!1m2!2m1!1sRickeys+Plumbing!3m4!1s0x8636be8477795555:0x28157c3491d08054!8m2!3d32.738317699999996!4d-94.02167709999999",ChIJVVV5d4S-NoYRVIDQkTR8FSg,,,,,,,,rickeysplumbing
Louisiana Pumping Service,,"Septic system service, Service establishment",Septic system service,Septic system service,+1 318-510-1898,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,32.2770881,-93.293009,,Woodardville,LA,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJf89F-15CDQoRIWwMkufdikI&q=plumber,+71069,+Rodessa,+LA,+US&authuser=0&hl=en&gl=US",6.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Louisiana+Pumping+Service/@32.2770881,-93.293009,14z/data=!4m8!1m2!2m1!1sLouisiana+Pumping+Service!3m4!1s0xa0d425efb45cf7f:0x428adde7920c6c21!8m2!3d32.2770881!4d-93.293009",ChIJf89F-15CDQoRIWwMkufdikI,,,,,https://lh3.googleusercontent.com/-LP2SKmd2Uww/AAAAAAAAAAI/AAAAAAAAAAA/PYF1oZ1isXU/s256/photo.jpg,#4374e0,#9fc2fe,louisianapumpingservice
Plumb Perfect LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 870-312-4312,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - AR,mobile,33.315615,-92.804646,,Smackover,AR,True,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJ7YwD1rwSnYcRzLVIcA90rh8&q=plumber,+71079,+Summerfield,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Plumb+Perfect+LLC/@33.315615,-92.80464599999999,14z/data=!4m8!1m2!2m1!1sPlumb+Perfect+LLC!3m4!1s0x879d12bcd6038ced:0x1fae740f7048b5cc!8m2!3d33.315615!4d-92.80464599999999",ChIJ7YwD1rwSnYcRzLVIcA90rh8,,,,,https://lh5.googleusercontent.com/-LHNWzl3HAI8/AAAAAAAAAAI/AAAAAAAAAAA/YNLfojJe_yM/s256/photo.jpg,#4374e0,#9fc2fe,plumbperfectllc
A&J plumbing LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 601-347-4030,T-Mobile USA Inc.,mobile,32.567972,-89.8764485,,Canton,MS,True,5.0,6.0,,,"{""Sunday"": ""8AM-5PM"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM""}",True,"https://www.google.com/maps/place/A%26J+plumbing+LLC/@32.567972,-89.8764485,14z/data=!4m8!1m2!2m1!1sA%26J+plumbing+LLC!3m4!1s0xee8192ea7ca167f:0x5a94560592011855!8m2!3d32.567972!4d-89.8764485",ChIJfxbKpy4Z6A4RVRgBkgVWlFo,,,,,https://lh6.googleusercontent.com/-X1EgqXDLjHA/AAAAAAAAAAI/AAAAAAAAAAA/fVlK0UpZmHw/s256/photo.jpg,#4374e0,#9fc2fe,ajplumbingllc
Sandersons Renovation Specialists,,"Plumber, Carpenter, Service establishment, Flooring contractor, Handyman/Handywoman/Handyperson, Painter, Tile contractor",Plumber,Plumber,+1 601-590-4089,CELLCO PARTNERSHIP DBA VERIZON,mobile,30.2475895,-89.585481,,Pearlington,MS,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJK26OK0DBnYgRVvxJQZP81qI&q=plumber,+70464,+Talisheek,+LA,+US&authuser=0&hl=en&gl=US",51.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Sandersons+Renovation+Specialists/@30.2475895,-89.585481,14z/data=!4m8!1m2!2m1!1sSandersons+Renovation+Specialists!3m4!1s0x889dc1402b8e6e2b:0xa2d6fc934149fc56!8m2!3d30.2475895!4d-89.585481",ChIJK26OK0DBnYgRVvxJQZP81qI,,,,,https://lh5.googleusercontent.com/-oZePiAMS7-8/AAAAAAAAAAI/AAAAAAAAAAA/G38FuBYsbVE/s256/photo.jpg,#eeeae3,#b98f31,sandersonsrenovationspecialists
R And R Residential Services,,Contractor,Contractor,Contractor,+1 601-746-9170,Southern Communications Services Inc. (SouthernLINC Wireless),mobile,30.8809338,-89.5573258,"197 Hoadley Rd, Poplarville, MS 39470",Poplarville,Mississippi,False,4.9,8.0,"https://search.google.com/local/reviews?placeid=ChIJtatPBuWnnYgRtC10lVO8AwM&q=plumber,+70467,+Varnado,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/R+And+R+Residential+Services/@30.880933799999998,-89.5573258,14z/data=!4m8!1m2!2m1!1sR+And+R+Residential+Services!3m4!1s0x889da7e5064fabb5:0x303bc5395742db4!8m2!3d30.880933799999998!4d-89.5573258",ChIJtatPBuWnnYgRtC10lVO8AwM,,,,,,,,randrresidentialservices
SMO Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 601-341-3215,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,31.2168064,-89.803196,,Columbia,MS,True,5.0,1.0,,,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM""}",True,"https://www.google.com/maps/place/SMO+Plumbing/@31.2168064,-89.803196,14z/data=!4m8!1m2!2m1!1sSMO+Plumbing!3m4!1s0x889d6991c3398a07:0x768c6c6a59ca1afa!8m2!3d31.2168064!4d-89.803196",ChIJB4o5w5FpnYgR-hrKWWpsjHY,,,,,https://lh6.googleusercontent.com/-5I6Ncy4AzPo/AAAAAAAAAAI/AAAAAAAAAAA/5HlthFNLGt8/s256/photo.jpg,#4374e0,#9fc2fe,smoplumbing
Mike's Plumbing Repair and drain cleaning,,"Plumber, Service establishment",Plumber,Plumber,+1 865-227-0883,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TN,mobile,30.577431,-89.7818976,,Industrial,MS,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJcf8tVJj2wIARxXYKlUIr4o0&q=plumber,+70467,+Varnado,+LA,+US&authuser=0&hl=en&gl=US",15.0,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""9AM-5PM""}",True,"https://www.google.com/maps/place/Mike%27s+Plumbing+Repair+and+drain+cleaning/@30.577430999999997,-89.7818976,14z/data=!4m8!1m2!2m1!1sMike%27s+Plumbing+Repair+and+drain+cleaning!3m4!1s0x80c0f698542dff71:0x8de22b42950a76c5!8m2!3d30.577430999999997!4d-89.7818976",ChIJcf8tVJj2wIARxXYKlUIr4o0,,,,,https://lh3.googleusercontent.com/-kTuESsHqE_s/AAAAAAAAAAI/AAAAAAAAAAA/MGcdUj48V8w/s256/photo.jpg,#101d24,#a7aaae,mikesplumbingrepairanddraincleaning
Eze To Do,,"Plumber, Service establishment",Plumber,Plumber,+1 601-569-4809,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.5384975,-89.6778394,,Picayune,MS,True,4.7,15.0,"https://search.google.com/local/reviews?placeid=ChIJCUYKK0a_nYgRSemHSuibsIE&q=plumber,+70467,+Varnado,+LA,+US&authuser=0&hl=en&gl=US",7.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Eze+To+Do/@30.5384975,-89.6778394,14z/data=!4m8!1m2!2m1!1sEze+To+Do!3m4!1s0x889dbf462b0a4609:0x81b09be84a87e949!8m2!3d30.5384975!4d-89.6778394",ChIJCUYKK0a_nYgRSemHSuibsIE,,,,,https://lh5.googleusercontent.com/-7zFWfPbCMNo/AAAAAAAAAAI/AAAAAAAAAAA/QwwTJjIXJNA/s256/photo.jpg,#4c8e8b,#abcc6d,ezetodo
D W's Plumbing,,Plumber,Plumber,Plumber,+1 601-441-3459,"CELLULAR SOUTH, INC.",mobile,31.2518265,-89.8376082,"Columbia, MS 39429",Columbia,Mississippi,False,,,,1.0,,False,"https://www.google.com/maps/place/D+W%27s+Plumbing/@31.2518265,-89.83760819999999,14z/data=!4m8!1m2!2m1!1sD+W%27s+Plumbing!3m4!1s0x889d681a12a4def7:0x99b5c09c49820502!8m2!3d31.2518265!4d-89.83760819999999",ChIJ996kEhponYgRAgWCSZzAtZk,,,,,,,,dwsplumbing
Hunts Construction and Handyman Services,,"Construction company, Service establishment",Construction company,Construction company,+1 985-750-0927,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.594866,-90.094305,,Covington,LA,True,,,,3.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Hunts+Construction+and+Handyman+Services/@30.594866,-90.09430499999999,14z/data=!4m8!1m2!2m1!1sHunts+Construction+and+Handyman+Services!3m4!1s0xa35470d1086ee49d:0xf83fb9d096340838!8m2!3d30.594866!4d-90.09430499999999",ChIJneRuCNFwVKMROAg0ltC5P_g,,,,,https://lh6.googleusercontent.com/-iwSX0Y5LPG0/AAAAAAAAAAI/AAAAAAAAAAA/hXpUs4SaDt0/s256/photo.jpg,#b1923e,#4a4742,huntsconstructionandhandymanservices
Bo's Plumbing,,Contractor,Contractor,Contractor,+1 601-441-9575,"CELLULAR SOUTH, INC.",mobile,31.1680563,-89.665755,"329 Sistrunk Rd, Columbia, MS 39429",Columbia,Mississippi,False,,,,2.0,,False,"https://www.google.com/maps/place/Bo%27s+Plumbing/@31.1680563,-89.66575499999999,14z/data=!4m8!1m2!2m1!1sBo%27s+Plumbing!3m4!1s0x889d137ef9c54805:0xe4c7cc69f35e4b4b!8m2!3d31.1680563!4d-89.66575499999999",ChIJBUjF-X4TnYgRS0te82nMx-Q,,,,,,,,bosplumbing
Kibodeaux's Plumbing LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 337-368-1896,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.146903,-92.500989,,Morse,LA,True,5.0,9.0,,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Kibodeaux%27s+Plumbing+LLC/@30.146903,-92.50098899999999,14z/data=!4m8!1m2!2m1!1sKibodeaux%27s+Plumbing+LLC!3m4!1s0x882955c37ed70067:0x1e200e1cb7f671ae!8m2!3d30.146903!4d-92.50098899999999",ChIJZwDXfsNVKYgRrnH2txwOIB4,,,,,https://lh5.googleusercontent.com/-htMznhCE_kY/AAAAAAAAAAI/AAAAAAAAAAA/JnE9TejVte0/s256/photo.jpg,#c3c3c3,#010101,kibodeauxsplumbingllc
Kings Nobles LLC,,"Plumber, Bathroom remodeler, Carpenter, Dry wall contractor, Service establishment, Flooring contractor, General contractor, Kitchen remodeler, Construction company, Remodeler, Window installation service",Construction company,Plumber,,,,30.4196206,-90.090605,,Covington,LA,True,4.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJvcrioTJ_J4YRhm_cJEWal4E&q=plumber,+70467,+Varnado,+LA,+US&authuser=0&hl=en&gl=US",11.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""10AM-4PM""}",True,"https://www.google.com/maps/place/Kings+Nobles+LLC/@30.4196206,-90.090605,14z/data=!4m8!1m2!2m1!1sKings+Nobles+LLC!3m4!1s0x86277f32a1e2cabd:0x81979a4524dc6f86!8m2!3d30.4196206!4d-90.090605",ChIJvcrioTJ_J4YRhm_cJEWal4E,,,,,https://lh3.googleusercontent.com/-W2ERDowbN-c/AAAAAAAAAAI/AAAAAAAAAAA/l7egN5gT5JU/s256/photo.jpg,#a69065,#1e100c,kingsnoblesllc
Cosse's Drain Cleaning,,"Plumber, Service establishment",Plumber,Plumber,+1 504-329-0221,T-Mobile USA Inc.,mobile,30.2876025,-89.7805354,,Slidell,LA,True,,,,,"{""Sunday"": ""Closed"", ""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""8AM-4AM""}",True,"https://www.google.com/maps/place/Cosse%27s+Drain+Cleaning/@30.2876025,-89.78053539999999,14z/data=!4m8!1m2!2m1!1sCosse%27s+Drain+Cleaning!3m4!1s0xa38d9cf76b10a2c9:0x5e8b3b75de53ea25!8m2!3d30.2876025!4d-89.78053539999999",ChIJyaIQa_ecjaMRJepT3nU7i14,,,,,https://lh5.googleusercontent.com/-Ta1J5E4Hho8/AAAAAAAAAAI/AAAAAAAAAAA/CTHLTFN3mhE/s256/photo.jpg,#4374e0,#9fc2fe,cossesdraincleaning
ASAP Plumbing Repair,,"Plumber, Service establishment",Plumber,Plumber,+1 337-255-7697,,mobile,30.218765,-92.092858,,Scott,LA,True,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJj6DR1y6RJIYR6asZbuW-zQs&q=plumber,+70501,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/ASAP+Plumbing+Repair/@30.218764999999998,-92.09285799999999,14z/data=!4m8!1m2!2m1!1sASAP+Plumbing+Repair!3m4!1s0x8624912ed7d1a08f:0xbcdbee56e19abe9!8m2!3d30.218764999999998!4d-92.09285799999999",ChIJj6DR1y6RJIYR6asZbuW-zQs,,,,,https://lh6.googleusercontent.com/-xM1TPhkdQT4/AAAAAAAAAAI/AAAAAAAAAAA/uJY9wFB7Rhw/s256/photo.jpg,#fefdfd,#c9345b,asapplumbingrepair
Marco Polo,,"Plumber, Service establishment, Handyman/Handywoman/Handyperson",Plumber,Plumber,+1 337-296-4565,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.2773306,-92.025917,,Lafayette,LA,True,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJ6b7AdJGbJIYRI96YA4iknnY&q=plumber,+70501,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""9AM-8PM"", ""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM""}",True,"https://www.google.com/maps/place/Marco+Polo/@30.2773306,-92.02591699999999,14z/data=!4m8!1m2!2m1!1sMarco+Polo!3m4!1s0x86249b9174c0bee9:0x769ea4880398de23!8m2!3d30.2773306!4d-92.02591699999999",ChIJ6b7AdJGbJIYRI96YA4iknnY,support@marcopolo.me,RECEIVING,https://www.facebook.com/onmarcopolo/,,https://lh3.googleusercontent.com/-edhH_7eaLis/AAAAAAAAAAI/AAAAAAAAAAA/I1czTeDGcvA/s256/photo.jpg,#b4a381,#282216,marcopolo
"One Call Sewer & Drain, LLC",,"Plumber, Service establishment",Plumber,Plumber,+1 337-277-6208,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.218762,-92.0052904,,Lafayette,LA,True,,,,1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/One+Call+Sewer+%26+Drain%2C+LLC/@30.218761999999998,-92.00529039999999,14z/data=!4m8!1m2!2m1!1sOne+Call+Sewer+%26+Drain%2C+LLC!3m4!1s0x86249dce5360b0d7:0xc679759679ada396!8m2!3d30.218761999999998!4d-92.00529039999999",ChIJ17BgU86dJIYRlqOteZZ1ecY,,,,,https://lh4.googleusercontent.com/-gWCdKhSCqwg/AAAAAAAAAAI/AAAAAAAAAAA/YptzGs_yZNo/s256/photo.jpg,#4374e0,#9fc2fe,onecallsewerdrainllc
LeBleu's Plumbing LLC,,"Plumber, Bathroom remodeler, Kitchen remodeler",Plumber,Plumber,+1 337-303-6674,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2314647,-92.0854706,"107 Offord St, Lafayette, LA 70506",Lafayette,Louisiana,False,4.3,16.0,"https://search.google.com/local/reviews?placeid=ChIJ8aNNm7WeJIYRLrJeVh7iVLs&q=plumber,+70502,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",9.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/LeBleu%27s+Plumbing+LLC/@30.2314647,-92.0854706,14z/data=!4m8!1m2!2m1!1sLeBleu%27s+Plumbing+LLC!3m4!1s0x86249eb59b4da3f1:0xbb54e21e565eb22e!8m2!3d30.2314647!4d-92.0854706",ChIJ8aNNm7WeJIYRLrJeVh7iVLs,,,,,https://lh5.googleusercontent.com/-fB6RK6TobJA/AAAAAAAAAAI/AAAAAAAAAAA/g_uQaMC4bRo/s256/photo.jpg,#c20308,#e3dee6,lebleusplumbingllc
Prime Time Plumbing Repairs,,"Plumber, Service establishment",Plumber,Plumber,+1 337-501-6415,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2091376,-92.0395585,,Lafayette,LA,True,,,,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Prime+Time+Plumbing+Repairs/@30.2091376,-92.0395585,14z/data=!4m8!1m2!2m1!1sPrime+Time+Plumbing+Repairs!3m4!1s0x8624996049de381b:0x8fd3923a1c1977f0!8m2!3d30.2091376!4d-92.0395585",ChIJGzjeSWCZJIYR8HcZHDqS048,,,,,https://lh6.googleusercontent.com/-f-7cWCTwxrY/AAAAAAAAAAI/AAAAAAAAAAA/Te5qE9bnlpk/s256/photo.jpg,#4374e0,#9fc2fe,primetimeplumbingrepairs
"Cormier s sewer service llc,",,"Septic system service, Service establishment",Septic system service,Septic system service,+1 337-207-1356,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.117131,-92.068327,,Lafayette,LA,True,4.4,13.0,"https://search.google.com/local/reviews?placeid=ChIJd8cmqSOfJIYR9mYt192qaVw&q=plumber,+70502,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",20.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Cormier+s+sewer+service+llc%2C/@30.117130999999997,-92.068327,14z/data=!4m8!1m2!2m1!1sCormier+s+sewer+service+llc%2C!3m4!1s0x86249f23a926c777:0x5c69aaddd72d66f6!8m2!3d30.117130999999997!4d-92.068327",ChIJd8cmqSOfJIYR9mYt192qaVw,,,,,https://lh5.googleusercontent.com/-ttWwtPBcs_M/AAAAAAAAAAI/AAAAAAAAAAA/VCV1YR8YkBg/s256/photo.jpg,#4374e0,#9fc2fe,cormierssewerservicellc
R.J. Richard Plumbing LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 337-658-6505,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,4.8147988,-14.2970625,,,,True,,,,4.0,,True,"https://www.google.com/maps/place/R.J.+Richard+Plumbing+LLC/@4.8147988,-14.2970625,14z/data=!4m8!1m2!2m1!1sR.J.+Richard+Plumbing+LLC!3m4!1s0x87091f6266aa5787:0x32c07ce1f27f6e3a!8m2!3d4.8147988!4d-14.2970625",ChIJh1eqZmIfCYcROm5_8uF8wDI,,,,,https://lh6.googleusercontent.com/-GaVyp5fbRAU/AAAAAAAAAAI/AAAAAAAAAAA/QNI9lJ-lDD0/s256/photo.jpg,#4374e0,#9fc2fe,rjrichardplumbingllc
Arceneaux's Cooling & Heating,,HVAC contractor,HVAC contractor,HVAC contractor,+1 337-344-9252,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.230021,-92.0856349,"125 Offord St, Lafayette, LA 70506",Lafayette,Louisiana,False,5.0,6.0,"https://search.google.com/local/reviews?placeid=ChIJadz8TUOfJIYR7AXgv2KjjUg&q=plumber,+70503,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Arceneaux%27s+Cooling+%26+Heating/@30.230020999999997,-92.0856349,14z/data=!4m8!1m2!2m1!1sArceneaux%27s+Cooling+%26+Heating!3m4!1s0x86249f434dfcdc69:0x488da362bfe005ec!8m2!3d30.230020999999997!4d-92.0856349",ChIJadz8TUOfJIYR7AXgv2KjjUg,,,,,https://lh5.googleusercontent.com/--Dp9-16w0yc/AAAAAAAAAAI/AAAAAAAAAAA/Fod6mTvKGoQ/s256/photo.jpg,#c3a68e,#5b5249,arceneauxscoolingheating
"JP's Hydroblast, LLC",,Plumber,Plumber,Plumber,+1 337-280-2972,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2881259,-92.0466191,"912 W Butcher Switch Rd, Lafayette, LA 70507",Lafayette,Louisiana,False,4.8,8.0,"https://search.google.com/local/reviews?placeid=ChIJL87FXw-bJIYR7933gbspoqo&q=plumber,+70503,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",4.0,"{""Sunday"": ""12AM-12PM"", ""Monday"": ""12AM-12PM"", ""Tuesday"": ""12AM-12PM"", ""Wednesday"": ""12AM-12PM"", ""Thursday"": ""12AM-12PM"", ""Friday"": ""12AM-12PM"", ""Saturday"": ""12AM-12PM""}",False,"https://www.google.com/maps/place/JP%27s+Hydroblast%2C+LLC/@30.288125899999997,-92.0466191,14z/data=!4m8!1m2!2m1!1sJP%27s+Hydroblast%2C+LLC!3m4!1s0x86249b0f5fc5ce2f:0xaaa229bb81f7ddef!8m2!3d30.288125899999997!4d-92.0466191",ChIJL87FXw-bJIYR7933gbspoqo,,,,,,,,jpshydroblastllc
Affordable Drain Cleaning & More,,Plumber,Plumber,Plumber,+1 337-412-0577,,mobile,30.2384736,-92.1934877,"600 Austria Rd, Duson, LA 70529",Duson,Louisiana,False,4.7,23.0,"https://search.google.com/local/reviews?placeid=ChIJNzQnTNejJIYROazTnCUwe4Y&q=plumber,+70506,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",10.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Affordable+Drain+Cleaning+%26+More/@30.2384736,-92.19348769999999,14z/data=!4m8!1m2!2m1!1sAffordable+Drain+Cleaning+%26+More!3m4!1s0x8624a3d74c273437:0x867b30259cd3ac39!8m2!3d30.2384736!4d-92.19348769999999",ChIJNzQnTNejJIYROazTnCUwe4Y,,,,,https://lh5.googleusercontent.com/-3MEtHrp1-8I/AAAAAAAAAAI/AAAAAAAAAAA/xeK2-OLxtbE/s256/photo.jpg,#4374e0,#9fc2fe,affordabledraincleaningmore
Louisiana Hydro Blast Solutions LLC,,Plumber,Plumber,Plumber,+1 337-207-5297,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.2546856,-92.0543785,"552 Renaud Dr, Lafayette, LA 70507",Lafayette,Louisiana,False,4.2,5.0,"https://search.google.com/local/reviews?placeid=ChIJFbux2eKbJIYRljf7_Tc1RiI&q=plumber,+70507,+Lafayette,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Louisiana+Hydro+Blast+Solutions+LLC/@30.2546856,-92.0543785,14z/data=!4m8!1m2!2m1!1sLouisiana+Hydro+Blast+Solutions+LLC!3m4!1s0x86249be2d9b1bb15:0x22463537fdfb3796!8m2!3d30.2546856!4d-92.0543785",ChIJFbux2eKbJIYRljf7_Tc1RiI,,,,,,,,louisianahydroblastsolutionsllc
