name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
One Step Solutions LLC,https://www.onestepsolutionsla.com/,"Electrician, Construction company, Service establishment, Property maintenance, Remodeler",Electrician,Electrician,+1 337-321-2913,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.747489,-88.6766334,,Basin,MS,True,5.0,18.0,"https://search.google.com/local/reviews?placeid=ChIJl9p_2mEjIWsRjpKGX5oK5pI&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",50.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/One+Step+Solutions+LLC/@30.747488999999998,-88.6766334,14z/data=!4m8!1m2!2m1!1sOne+Step+Solutions+LLC!3m4!1s0x6b212361da7fda97:0x92e60a9a5f86928e!8m2!3d30.747488999999998!4d-88.6766334",ChIJl9p_2mEjIWsRjpKGX5oK5pI,onestepsolutionsla@gmail.com,RECEIVING,,,https://lh4.googleusercontent.com/-dfG4xaqVwK4/AAAAAAAAAAI/AAAAAAAAAAA/Ekn7Gje5znk/s256/photo.jpg,#435e87,#fbfbfb,onestepsolutionsllc
Duck Capital Plumbing & A/C,https://www.facebook.com/duckcapitalplumbingandacLLC,Plumber,Plumber,Plumber,,,,30.0399873,-92.511555,"1810 N 3rd St, Gueydan, LA 70542",Gueydan,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Duck+Capital+Plumbing+%26+A%2FC/@30.0399873,-92.511555,14z/data=!4m8!1m2!2m1!1sDuck+Capital+Plumbing+%26+A%2FC!3m4!1s0x863cad433605cf8f:0x8310933c4eb8b0f5!8m2!3d30.0399873!4d-92.511555",ChIJj88FNkOtPIYR9bC4TjyTEIM,dcpajacy@gmail.com,RECEIVING,https://www.facebook.com/duckcapitalplumbingandacllc,,https://lh6.googleusercontent.com/-H-QJKbIdt2U/AAAAAAAAAAI/AAAAAAAAAAA/z7mUWNQOim0/s256/photo.jpg,#4374e0,#9fc2fe,duckcapitalplumbingac
Superb Showers,http://superbshowers.com/,"Bathroom remodeler, Service establishment",Bathroom remodeler,Bathroom remodeler,+1 337-962-0312,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1661694,-92.016957,,Lafayette,LA,True,5.0,13.0,"https://search.google.com/local/reviews?placeid=ChIJ_WsB3gdtJCwRIRm_CVEeS6U&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",22.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Superb+Showers/@30.166169399999998,-92.01695699999999,14z/data=!4m8!1m2!2m1!1sSuperb+Showers!3m4!1s0x2c246d07de016bfd:0xa54b1e5109bf1921!8m2!3d30.166169399999998!4d-92.01695699999999",ChIJ_WsB3gdtJCwRIRm_CVEeS6U,,,,,https://lh3.googleusercontent.com/--N3Y0kfLl6g/AAAAAAAAAAI/AAAAAAAAAAA/wDwy3eVhC4I/s256/photo.jpg,#fdfdfd,#3a76a8,superbshowers
Domingue Construction,https://domingue.pro/,"General contractor, Service establishment",General contractor,General contractor,+1 337-517-9995,"NEW CINGULAR WIRELESS PCS, LLC",mobile,30.2689806,-91.9603064,,Breaux Bridge,LA,True,5.0,7.0,"https://search.google.com/local/reviews?placeid=ChIJsyhRwSQonKgRkAWrtKNjLv8&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",6.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Domingue+Construction/@30.2689806,-91.9603064,14z/data=!4m8!1m2!2m1!1sDomingue+Construction!3m4!1s0xa89c2824c15128b3:0xff2e63a3b4ab0590!8m2!3d30.2689806!4d-91.9603064",ChIJsyhRwSQonKgRkAWrtKNjLv8,,,,,https://lh5.googleusercontent.com/-b7knR_84zSc/AAAAAAAAAAI/AAAAAAAAAAA/U4yNPRoWnP8/s256/photo.jpg,#4374e0,#9fc2fe,domingueconstruction
ASI Audie's Sewage Installation,http://www.audiessewage.com/,Plumber,Plumber,Plumber,+1 337-380-8303,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,29.9530177,-91.8843983,"1300 Creighton Broussard Rd, New Iberia, LA 70560",New Iberia,Louisiana,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJQdTNOGR3I4YRTAZGtyX40Ic&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/ASI+Audie%27s+Sewage+Installation/@29.9530177,-91.8843983,14z/data=!4m8!1m2!2m1!1sASI+Audie%27s+Sewage+Installation!3m4!1s0x8623776438cdd441:0x87d0f825b746064c!8m2!3d29.9530177!4d-91.8843983",ChIJQdTNOGR3I4YRTAZGtyX40Ic,,,,,,,,asiaudiessewageinstallation
Isaac's Affordable Services LLC,https://babusinfo.com/details/isaac-s-affordable-services-llc-ChIJ88R,Air conditioning repair service,Air conditioning repair service,Air conditioning repair service,,,,29.9803872,-91.8903107,"4708 Jasper Rd, New Iberia, LA 70560",New Iberia,Louisiana,False,4.9,223.0,"https://search.google.com/local/reviews?placeid=ChIJ88RDT7qDI4YRBAuOtMkWJ3I&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",30.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Isaac%27s+Affordable+Services+LLC/@29.9803872,-91.8903107,14z/data=!4m8!1m2!2m1!1sIsaac%27s+Affordable+Services+LLC!3m4!1s0x862383ba4f43c4f3:0x722716c9b48e0b04!8m2!3d29.9803872!4d-91.8903107",ChIJ88RDT7qDI4YRBAuOtMkWJ3I,,,,,https://lh5.googleusercontent.com/-IT5TGqDkPPc/AAAAAAAAAAI/AAAAAAAAAAA/vEzbXII-F6E/s256/photo.jpg,#babab8,#3f3f3d,isaacsaffordableservicesllc
B&B Contractors LLC,https://www.bandbcontractorsllc.com/,"Construction company, Service establishment",Construction company,Construction company,+1 337-258-9336,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1291304,-91.971973,,Youngsville,LA,True,5.0,11.0,"https://search.google.com/local/reviews?placeid=ChIJl64NQwcSkicR81cTaHK_jN8&q=plumber,+70519,+Cade,+LA,+US&authuser=0&hl=en&gl=US",9.0,"{""Sunday"": ""6AM-6PM"", ""Monday"": ""6AM-6PM"", ""Tuesday"": ""6AM-6PM"", ""Wednesday"": ""6AM-6PM"", ""Thursday"": ""6AM-6PM"", ""Friday"": ""6AM-6PM"", ""Saturday"": ""6AM-6PM""}",True,"https://www.google.com/maps/place/B%26B+Contractors+LLC/@30.129130399999998,-91.97197299999999,14z/data=!4m8!1m2!2m1!1sB%26B+Contractors+LLC!3m4!1s0x27921207430dae97:0xdf8cbf72681357f3!8m2!3d30.129130399999998!4d-91.97197299999999",ChIJl64NQwcSkicR81cTaHK_jN8,bnbcontractors22@yahoo.com,RECEIVING,https://facebook.com/people/,,https://lh3.googleusercontent.com/-cz7axrP72OM/AAAAAAAAAAI/AAAAAAAAAAA/1Ihq52n-4CM/s256/photo.jpg,#4374e0,#9fc2fe,bbcontractorsllc
Marcus Cortez Services LLC,https://www.mcortezservicesllc.com/,"Septic system service, Service establishment",Septic system service,Septic system service,+1 337-319-9999,T-Mobile USA Inc.,mobile,30.263278,-92.0392335,,Lafayette,LA,True,4.9,28.0,"https://search.google.com/local/reviews?placeid=ChIJIwIJLkiHJIYRL_I5Fq3jQcg&q=plumber,+70521,+Cecilia,+LA,+US&authuser=0&hl=en&gl=US",11.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Marcus+Cortez+Services+LLC/@30.263278,-92.0392335,14z/data=!4m8!1m2!2m1!1sMarcus+Cortez+Services+LLC!3m4!1s0x862487482e090223:0xc841e3ad1639f22f!8m2!3d30.263278!4d-92.0392335",ChIJIwIJLkiHJIYRL_I5Fq3jQcg,,,,,https://lh6.googleusercontent.com/-0s1eA11BSyo/AAAAAAAAAAI/AAAAAAAAAAA/lJfdUMVMD0w/s256/photo.jpg,#922427,#f9f8f8,marcuscortezservicesllc
Xtreme a/c,https://www.facebook.com/Xtremeac/?ref=br_rs,"Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Heating contractor, HVAC contractor",Air conditioning contractor,Air conditioning contractor,+1 337-400-7015,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,29.9482174,-91.9915339,"113 1/2 S St Peter St, Delcambre, LA 70528",Delcambre,Louisiana,False,5.0,15.0,"https://search.google.com/local/reviews?placeid=ChIJ6Tzkf65oI4YRo_9Zrv8DCkU&q=plumber,+70528,+Delcambre,+LA,+US&authuser=0&hl=en&gl=US",13.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Xtreme+a%2Fc/@29.948217399999997,-91.9915339,14z/data=!4m8!1m2!2m1!1sXtreme+a%2Fc!3m4!1s0x862368ae7fe43ce9:0x450a03ffae59ffa3!8m2!3d29.948217399999997!4d-91.9915339",ChIJ6Tzkf65oI4YRo_9Zrv8DCkU,,,https://www.facebook.com/xtremeac,,https://lh5.googleusercontent.com/-JS2sPpsHJtc/AAAAAAAAAAI/AAAAAAAAAAA/tz5hWfrGwqI/s256/photo.jpg,#705965,#f8f7f8,xtremeac
"Roto-Rooter Plumbing, Drain, & Water Cleanup Service",https://www.rotorooter.com/newiberiala/,"Plumber, Drainage service, Excavating contractor, Hot water system supplier",Plumber,Plumber,+1 337-339-9995,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.944405,-91.836561,"4712 S Lewis St, New Iberia, LA 70560",New Iberia,Louisiana,False,4.2,5.0,"https://search.google.com/local/reviews?placeid=ChIJX4xxiF5SlwIRAPfqeoDlhv4&q=plumber,+70528,+Delcambre,+LA,+US&authuser=0&hl=en&gl=US",89.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Roto-Rooter+Plumbing%2C+Drain%2C+%26+Water+Cleanup+Service/@29.944405,-91.83656099999999,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing%2C+Drain%2C+%26+Water+Cleanup+Service!3m4!1s0x297525e88718c5f:0xfe86e5807aeaf700!8m2!3d29.944405!4d-91.83656099999999",ChIJX4xxiF5SlwIRAPfqeoDlhv4,rrmarkething@rrsc.com,INVALID,https://www.facebook.com/RotoRooter,https://www.instagram.com/rotorooterplumbing,https://lh6.googleusercontent.com/-40tT6x7FBms/AAAAAAAAAAI/AAAAAAAAAAA/lW01-kFoDZE/s256/photo.jpg,#78235e,#fdfbfc,rotorooterplumbingdrainwatercleanupservice
Perna Group LLC,https://www.pernagrp.com/,"General contractor, Construction company, Service establishment, HVAC contractor",General contractor,General contractor,+1 337-501-8636,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.9373736,-91.40087,,Weyanoke,LA,True,,,,2.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Perna+Group+LLC/@30.937373599999997,-91.40087,14z/data=!4m8!1m2!2m1!1sPerna+Group+LLC!3m4!1s0x4cfac18659046417:0x3b420a9163120069!8m2!3d30.937373599999997!4d-91.40087",ChIJF2QEWYbB-kwRaQASY5EKQjs,codi@pernagroupllc.com,RECEIVING,,,https://lh4.googleusercontent.com/-76z8U37_fhk/AAAAAAAAAAI/AAAAAAAAAAA/HFXr7OtlufE/s256/photo.jpg,#4374e0,#9fc2fe,pernagroupllc
1nfin1tytrin1ty LLC,http://www.1nfin1tytrin1ty.biz/,"Handyman/Handywoman/Handyperson, Bathroom remodeler, Carpenter, Construction company, Firewood supplier, Landscape designer, Landscaper, Pressure washing service, Remodeler, Water damage restoration service",Handyman/Handywoman/Handyperson,Handyman/Handywoman/Handyperson,,,,29.914652,-91.6717228,"446 St Nicholas St, Jeanerette, LA 70544",Jeanerette,Louisiana,False,4.8,4.0,"https://search.google.com/local/reviews?placeid=ChIJXS7SxjSipqQRJRi_5w2wQ_4&q=plumber,+70540,+Garden+City,+LA,+US&authuser=0&hl=en&gl=US",40.0,,True,"https://www.google.com/maps/place/1nfin1tytrin1ty+LLC/@29.914652,-91.6717228,14z/data=!4m8!1m2!2m1!1s1nfin1tytrin1ty+LLC!3m4!1s0xa4a6a234c6d22e5d:0xfe43b00de7bf1825!8m2!3d29.914652!4d-91.6717228",ChIJXS7SxjSipqQRJRi_5w2wQ_4,infinitytrinity1998@gmail.com,RECEIVING,,,https://lh5.googleusercontent.com/-WluE7dMakew/AAAAAAAAAAI/AAAAAAAAAAA/39SZ6sBSWIs/s256/photo.jpg,#f9f9f9,#5b5b5b,1nfin1tytrin1tyllc
"Roto-Rooter Plumbing, Drain, & Water Cleanup Service",https://www.rotorooter.com/,"Plumber, Drainage service, Excavating contractor, Hot water system supplier",Plumber,Plumber,+1 337-516-1883,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.5324889,-92.1278356,"12178 US-190, Opelousas, LA 70570",Opelousas,Louisiana,False,5.0,8.0,"https://search.google.com/local/reviews?placeid=ChIJ84YEJDPrJIYRxTrW6Wd0VFA&q=plumber,+70541,+Grand+Coteau,+LA,+US&authuser=0&hl=en&gl=US",52.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Roto-Rooter+Plumbing%2C+Drain%2C+%26+Water+Cleanup+Service/@30.532488899999997,-92.1278356,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing%2C+Drain%2C+%26+Water+Cleanup+Service!3m4!1s0x8624eb33240486f3:0x50547467e9d63ac5!8m2!3d30.532488899999997!4d-92.1278356",ChIJ84YEJDPrJIYRxTrW6Wd0VFA,rrmarkething@rrsc.com,INVALID,https://www.facebook.com/RotoRooter,https://www.instagram.com/rotorooterplumbing,https://lh3.googleusercontent.com/-Is4iKzCUBdA/AAAAAAAAAAI/AAAAAAAAAAA/0vM_DyPyzLw/s256/photo.jpg,#fdfbfc,#792461,rotorooterplumbingdrainwatercleanupservice
Efficient Air Systems,http://efficientairsystems.com/,HVAC contractor,HVAC contractor,HVAC contractor,+1 337-368-6734,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2545919,-92.665011,"15311 LA-26, Jennings, LA 70546",Jennings,Louisiana,False,5.0,202.0,"https://search.google.com/local/reviews?placeid=ChIJsQ5DAjJbO4YRwYfxYio3HK4&q=plumber,+70543,+Iota,+LA,+US&authuser=0&hl=en&gl=US",5.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Efficient+Air+Systems/@30.254591899999998,-92.66501099999999,14z/data=!4m8!1m2!2m1!1sEfficient+Air+Systems!3m4!1s0x863b5b3202430eb1:0xae1c372a62f187c1!8m2!3d30.254591899999998!4d-92.66501099999999",ChIJsQ5DAjJbO4YRwYfxYio3HK4,,,https://www.facebook.com/webflow,https://www.instagram.com/webflow,https://lh4.googleusercontent.com/-1R5up4BQpO0/AAAAAAAAAAI/AAAAAAAAAAA/wy9vcbjjodQ/s256/photo.jpg,#111111,#fafafa,efficientairsystems
Avoyelles Septic Pumping LLC,https://www.facebook.com/profile.php?id=100055420822586,Septic system service,Septic system service,Septic system service,+1 318-359-8700,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,31.0973873,-91.9376139,"2517 N Bayou Des Glaises Rd, Moreauville, LA 71355",Moreauville,Louisiana,False,4.9,13.0,"https://search.google.com/local/reviews?placeid=ChIJKY8O3q8PJYYRfgqSGWc-OZg&q=plumber,+71316,+Acme,+LA,+US&authuser=0&hl=en&gl=US",19.0,,True,"https://www.google.com/maps/place/Avoyelles+Septic+Pumping+LLC/@31.097387299999998,-91.9376139,14z/data=!4m8!1m2!2m1!1sAvoyelles+Septic+Pumping+LLC!3m4!1s0x86250fafde0e8f29:0x98393e6719920a7e!8m2!3d31.097387299999998!4d-91.9376139",ChIJKY8O3q8PJYYRfgqSGWc-OZg,,,,www.instagram.com,https://lh5.googleusercontent.com/-hEpeofrBjL0/AAAAAAAAAAI/AAAAAAAAAAA/CqRJC9oR32g/s256/photo.jpg,#252525,#c3c3c3,avoyellessepticpumpingllc
Adam and Company Plumbing,https://www.plumberadam.com/,"Plumber, Service establishment",Plumber,Plumber,+1 919-800-9281,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NC,mobile,35.749054,-79.497988,,Siler City,NC,True,4.8,201.0,"https://search.google.com/local/reviews?placeid=ChIJp42VgA4cl2ARmQ9_2SFk478&q=plumber,+71326,+Clayton,+LA,+US&authuser=0&hl=en&gl=US",75.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Adam+and+Company+Plumbing/@35.749054,-79.49798799999999,14z/data=!4m8!1m2!2m1!1sAdam+and+Company+Plumbing!3m4!1s0x60971c0e80958da7:0xbfe36421d97f0f99!8m2!3d35.749054!4d-79.49798799999999",ChIJp42VgA4cl2ARmQ9_2SFk478,adnank@creactiveinc.com,INVALID,https://www.facebook.com/Adam-and-Company-Plumbing-107693208044877,,https://lh3.googleusercontent.com/-lNbhAEPuka4/AAAAAAAAAAI/AAAAAAAAAAA/6yVbU-vVkHk/s256/photo.jpg,#101222,#dba58f,adamandcompanyplumbing
ARC Plumbing,https://arcplumbing.com/,"Plumber, Drainage service, Service establishment",Plumber,Plumber,+1 919-888-3500,"NEW CINGULAR WIRELESS PCS, LLC",mobile,35.8282486,-78.6306236,,Raleigh,NC,True,4.9,222.0,"https://search.google.com/local/reviews?placeid=ChIJfXA0yF6NrIkRktnMBfuRH14&q=plumber,+71326,+Clayton,+LA,+US&authuser=0&hl=en&gl=US",70.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/ARC+Plumbing/@35.828248599999995,-78.63062359999999,14z/data=!4m8!1m2!2m1!1sARC+Plumbing!3m4!1s0x89ac8d5ec834707d:0x5e1f91fb05ccd992!8m2!3d35.828248599999995!4d-78.63062359999999",ChIJfXA0yF6NrIkRktnMBfuRH14,info@arcplumbing.com.au,UNKNOWN,,,https://lh3.googleusercontent.com/-xSpR7aLjgKs/AAAAAAAAAAI/AAAAAAAAAAA/FbJAPht-Kuo/s256/photo.jpg,#a4acb6,#040909,arcplumbing
"Vio Plumbing & Mechanical, LLC.",http://www.vioplumbing.com/,Plumber,Plumber,Plumber,+1 716-435-6952,"NEW CINGULAR WIRELESS PCS, LLC - DC",mobile,42.7381181,-78.8422917,"5501 Camp Rd, Hamburg, NY 14075",Hamburg,New York,False,4.5,32.0,"https://search.google.com/local/reviews?placeid=ChIJ6YWAsy0b04kRvqU9Jt4et4I&q=plumber,+71339,+Hamburg,+LA,+US&authuser=0&hl=en&gl=US",22.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Vio+Plumbing+%26+Mechanical%2C+LLC./@42.7381181,-78.84229169999999,14z/data=!4m8!1m2!2m1!1sVio+Plumbing+%26+Mechanical%2C+LLC.!3m4!1s0x89d31b2db38085e9:0x82b71ede263da5be!8m2!3d42.7381181!4d-78.84229169999999",ChIJ6YWAsy0b04kRvqU9Jt4et4I,vioplumbing.comvioplumbing.cominfo@vioplumbing.com,INVALID,https://www.facebook.com/vioplumbing/,,https://lh3.googleusercontent.com/-aOqXrufBbhM/AAAAAAAAAAI/AAAAAAAAAAA/loC6sO0OuOo/s256/photo.jpg,#534647,#a5adb4,vioplumbingmechanicalllc
Ruby Plumbing,http://www.rubyplumbing.com/,"Plumber, Demolition contractor, Gasfitter, Heating contractor, Home inspector, Water filter supplier",Plumber,Plumber,+1 617-827-5053,"NEW CINGULAR WIRELESS PCS, LLC - DC",mobile,42.1985719,-70.7331395,"7 Murphys Ln, Scituate, MA 02066",Scituate,Massachusetts,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJqVOGqwxopEcRdbEhwkB1GUc&q=plumber,+71365,+Ruby,+LA,+US&authuser=0&hl=en&gl=US",16.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Ruby+Plumbing/@42.1985719,-70.7331395,14z/data=!4m8!1m2!2m1!1sRuby+Plumbing!3m4!1s0x47a4680cab8653a9:0x47197540c221b175!8m2!3d42.1985719!4d-70.7331395",ChIJqVOGqwxopEcRdbEhwkB1GUc,matt@rubyplumbing.com,RECEIVING,,,https://lh6.googleusercontent.com/-CHuG7_aMB5s/AAAAAAAAAAI/AAAAAAAAAAA/mi3gOrHaKTw/s256/photo.jpg,#dbc9a9,#634a2d,rubyplumbing
Gallaghers Handyman service LLC,https://calendar.app.google/isx8RoGgAFceJQY86,"Appliance repair service, Service establishment, Handyman/Handywoman/Handyperson, Remodeler",Appliance repair service,Appliance repair service,+1 337-453-6588,,mobile,30.3457306,-92.6440204,,Whitehouse,LA,True,4.7,12.0,"https://search.google.com/local/reviews?placeid=ChIJx2JsrRmVJIYRao_pHFzDxho&q=plumber,+70550,+Lawtell,+LA,+US&authuser=0&hl=en&gl=US",131.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-12PM""}",True,"https://www.google.com/maps/place/Gallaghers+Handyman+service+LLC/@30.3457306,-92.6440204,14z/data=!4m8!1m2!2m1!1sGallaghers+Handyman+service+LLC!3m4!1s0x86249519ad6c62c7:0x1ac6c35c1ce98f6a!8m2!3d30.3457306!4d-92.6440204",ChIJx2JsrRmVJIYRao_pHFzDxho,pbstaxr@yahoo.com,RECEIVING,https://www.facebook.com/416492091835914,,https://lh5.googleusercontent.com/-91GkU5a9dhE/AAAAAAAAAAI/AAAAAAAAAAA/26OmfMh1B_0/s256/photo.jpg,#9f9e9d,#43413e,gallaghershandymanservicellc
Sloane Maintenance And Specialty Services,https://sloane-maintenance-and-speciality-services.ueniweb.com/?utm_campaign=gmb,"Handyman/Handywoman/Handyperson, Service establishment",Handyman/Handywoman/Handyperson,Handyman/Handywoman/Handyperson,+1 337-223-1357,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.944551,-92.6245254,,Lake Arthur,LA,True,4.3,4.0,"https://search.google.com/local/reviews?placeid=ChIJycDP40qtPIYRq3eVzGTCjDM&q=plumber,+70556,+Mermentau,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Sloane+Maintenance+And+Specialty+Services/@29.944550999999997,-92.6245254,14z/data=!4m8!1m2!2m1!1sSloane+Maintenance+And+Specialty+Services!3m4!1s0x863cad4ae3cfc0c9:0x338cc264cc9577ab!8m2!3d29.944550999999997!4d-92.6245254",ChIJycDP40qtPIYRq3eVzGTCjDM,brandonsloane3@gmail.com,RECEIVING,,,https://lh6.googleusercontent.com/-Eou6yi9Nq54/AAAAAAAAAAI/AAAAAAAAAAA/iaFP8vAyg58/s256/photo.jpg,#4374e0,#9fc2fe,sloanemaintenanceandspecialtyservices
